"","seqnames","start","end","width","strand","peakID"
"42905","chr18",36131186,36131512,327,"*","Peak_42905_DC2_only"
"42906","chr18",36185247,36186214,968,"*","Peak_42906_DC2_only"
"42907","chr18",36186669,36187050,382,"*","Peak_42907_DC2_only"
"42908","chr18",36187390,36188180,791,"*","Peak_42908_Both_DC1_DC2"
"42909","chr18",36231616,36231897,282,"*","Peak_42909_DC2_only"
"42910","chr18",36240477,36240972,496,"*","Peak_42910_Both_DC1_DC2"
"42911","chr18",36284732,36285007,276,"*","Peak_42911_DC1_only"
"42912","chr18",36350991,36351474,484,"*","Peak_42912_Both_DC1_DC2"
"42913","chr18",36448659,36449026,368,"*","Peak_42913_DC1_only"
"42914","chr18",36583360,36583695,336,"*","Peak_42914_DC1_only"
"42915","chr18",36828017,36829478,1462,"*","Peak_42915_Both_DC1_DC2"
"42916","chr18",37084937,37085598,662,"*","Peak_42916_DC2_only"
"42917","chr18",37218057,37218501,445,"*","Peak_42917_Both_DC1_DC2"
"42918","chr18",37253230,37253809,580,"*","Peak_42918_Both_DC1_DC2"
"42919","chr18",37269791,37270463,673,"*","Peak_42919_Both_DC1_DC2"
"42920","chr18",37282330,37282694,365,"*","Peak_42920_DC2_only"
"42921","chr18",37321982,37322873,892,"*","Peak_42921_DC2_only"
"42922","chr18",37362026,37362605,580,"*","Peak_42922_DC2_only"
"42923","chr18",37384339,37384701,363,"*","Peak_42923_DC2_only"
"42924","chr18",37393551,37394021,471,"*","Peak_42924_DC2_only"
"42925","chr18",37394324,37394711,388,"*","Peak_42925_DC2_only"
"42926","chr18",37410525,37410892,368,"*","Peak_42926_DC2_only"
"42927","chr18",37476337,37477767,1431,"*","Peak_42927_DC2_only"
"42928","chr18",37484363,37485101,739,"*","Peak_42928_DC2_only"
"42929","chr18",37488987,37489488,502,"*","Peak_42929_DC2_only"
"42930","chr18",37489863,37492122,2260,"*","Peak_42930_DC2_only"
"42931","chr18",37524263,37524914,652,"*","Peak_42931_Both_DC1_DC2"
"42932","chr18",37537457,37539226,1770,"*","Peak_42932_Both_DC1_DC2"
"42933","chr18",37553389,37553803,415,"*","Peak_42933_DC2_only"
"42934","chr18",37553931,37555031,1101,"*","Peak_42934_Both_DC1_DC2"
"42935","chr18",37564684,37566516,1833,"*","Peak_42935_Both_DC1_DC2"
"42936","chr18",37567348,37567676,329,"*","Peak_42936_DC2_only"
"42937","chr18",37576714,37577462,749,"*","Peak_42937_Both_DC1_DC2"
"42938","chr18",37578092,37578510,419,"*","Peak_42938_DC2_only"
"42939","chr18",37778447,37779106,660,"*","Peak_42939_Both_DC1_DC2"
"42940","chr18",38545213,38545595,383,"*","Peak_42940_DC1_only"
"42941","chr18",39389636,39390216,581,"*","Peak_42941_DC2_only"
"42942","chr18",39565618,39566153,536,"*","Peak_42942_DC2_only"
"42943","chr18",39685326,39685697,372,"*","Peak_42943_DC1_only"
"42944","chr18",39733051,39733555,505,"*","Peak_42944_DC2_only"
"42945","chr18",39841195,39841909,715,"*","Peak_42945_Both_DC1_DC2"
"42946","chr18",39842443,39842732,290,"*","Peak_42946_DC1_only"
"42947","chr18",39924498,39925075,578,"*","Peak_42947_Both_DC1_DC2"
"42948","chr18",40193221,40193512,292,"*","Peak_42948_DC2_only"
"42949","chr18",40574857,40575144,288,"*","Peak_42949_DC2_only"
"42950","chr18",40897790,40898129,340,"*","Peak_42950_DC1_only"
"42951","chr18",41631765,41632508,744,"*","Peak_42951_Both_DC1_DC2"
"42952","chr18",41775015,41775460,446,"*","Peak_42952_DC2_only"
"42953","chr18",41954928,41955581,654,"*","Peak_42953_DC1_only"
"42954","chr18",42298948,42299216,269,"*","Peak_42954_DC1_only"
"42955","chr18",42299978,42300342,365,"*","Peak_42955_DC2_only"
"42956","chr18",42596270,42596870,601,"*","Peak_42956_Both_DC1_DC2"
"42957","chr18",42742031,42742411,381,"*","Peak_42957_DC1_only"
"42958","chr18",42743882,42744260,379,"*","Peak_42958_DC1_only"
"42959","chr18",42887490,42887774,285,"*","Peak_42959_DC1_only"
"42960","chr18",42898027,42898307,281,"*","Peak_42960_DC2_only"
"42961","chr18",42935818,42936155,338,"*","Peak_42961_DC2_only"
"42962","chr18",43034823,43035240,418,"*","Peak_42962_DC1_only"
"42963","chr18",43067595,43067896,302,"*","Peak_42963_DC1_only"
"42964","chr18",43277043,43277622,580,"*","Peak_42964_Both_DC1_DC2"
"42965","chr18",43627952,43628276,325,"*","Peak_42965_DC2_only"
"42966","chr18",44644746,44645129,384,"*","Peak_42966_DC2_only"
"42967","chr18",44679202,44679602,401,"*","Peak_42967_DC2_only"
"42968","chr18",44681023,44681297,275,"*","Peak_42968_DC2_only"
"42969","chr18",44682468,44683072,605,"*","Peak_42969_DC1_only"
"42970","chr18",45576730,45577125,396,"*","Peak_42970_DC2_only"
"42971","chr18",45590078,45590341,264,"*","Peak_42971_DC1_only"
"42972","chr18",45691348,45691618,271,"*","Peak_42972_DC1_only"
"42973","chr18",45727292,45727620,329,"*","Peak_42973_DC2_only"
"42974","chr18",45757699,45757963,265,"*","Peak_42974_DC1_only"
"42975","chr18",45775219,45775762,544,"*","Peak_42975_DC2_only"
"42976","chr18",45807211,45807524,314,"*","Peak_42976_DC1_only"
"42977","chr18",45837839,45838406,568,"*","Peak_42977_DC2_only"
"42978","chr18",45966984,45967742,759,"*","Peak_42978_Both_DC1_DC2"
"42979","chr18",46027961,46028405,445,"*","Peak_42979_DC2_only"
"42980","chr18",46071472,46073123,1652,"*","Peak_42980_Both_DC1_DC2"
"42981","chr18",46096342,46096721,380,"*","Peak_42981_DC2_only"
"42982","chr18",46097285,46099030,1746,"*","Peak_42982_Both_DC1_DC2"
"42983","chr18",46104249,46104891,643,"*","Peak_42983_Both_DC1_DC2"
"42984","chr18",46173277,46174369,1093,"*","Peak_42984_Both_DC1_DC2"
"42985","chr18",46333219,46333749,531,"*","Peak_42985_DC2_only"
"42986","chr18",46335057,46335878,822,"*","Peak_42986_DC2_only"
"42987","chr18",46338446,46338783,338,"*","Peak_42987_DC2_only"
"42988","chr18",46393194,46393818,625,"*","Peak_42988_DC2_only"
"42989","chr18",46419301,46419718,418,"*","Peak_42989_DC2_only"
"42990","chr18",46433307,46433846,540,"*","Peak_42990_DC1_only"
"42991","chr18",46448309,46448699,391,"*","Peak_42991_DC2_only"
"42992","chr18",46485196,46485789,594,"*","Peak_42992_DC2_only"
"42993","chr18",46657098,46658558,1461,"*","Peak_42993_Both_DC1_DC2"
"42994","chr18",46661239,46661633,395,"*","Peak_42994_DC2_only"
"42995","chr18",46757627,46757911,285,"*","Peak_42995_DC2_only"
"42996","chr18",46899394,46899733,340,"*","Peak_42996_DC1_only"
"42997","chr18",46916431,46916997,567,"*","Peak_42997_DC2_only"
"42998","chr18",46917646,46918678,1033,"*","Peak_42998_DC2_only"
"42999","chr18",46946797,46947135,339,"*","Peak_42999_DC2_only"
"43000","chr18",46967153,46967571,419,"*","Peak_43000_DC2_only"
"43001","chr18",47100094,47100366,273,"*","Peak_43001_DC2_only"
"43002","chr18",47149879,47150922,1044,"*","Peak_43002_Both_DC1_DC2"
"43003","chr18",47175685,47176881,1197,"*","Peak_43003_Both_DC1_DC2"
"43004","chr18",47215532,47215834,303,"*","Peak_43004_DC1_only"
"43005","chr18",47260185,47260545,361,"*","Peak_43005_DC2_only"
"43006","chr18",47261479,47262760,1282,"*","Peak_43006_DC2_only"
"43007","chr18",47263325,47264144,820,"*","Peak_43007_DC2_only"
"43008","chr18",47353653,47354214,562,"*","Peak_43008_DC2_only"
"43009","chr18",47397547,47398169,623,"*","Peak_43009_DC2_only"
"43010","chr18",47478347,47478709,363,"*","Peak_43010_DC2_only"
"43011","chr18",47749204,47749579,376,"*","Peak_43011_DC1_only"
"43012","chr18",47754199,47754699,501,"*","Peak_43012_DC2_only"
"43013","chr18",47756234,47756677,444,"*","Peak_43013_DC2_only"
"43014","chr18",47772484,47772772,289,"*","Peak_43014_DC2_only"
"43015","chr18",47929995,47930545,551,"*","Peak_43015_Both_DC1_DC2"
"43016","chr18",47931311,47931893,583,"*","Peak_43016_DC2_only"
"43017","chr18",47997435,47997724,290,"*","Peak_43017_DC1_only"
"43018","chr18",48007612,48008237,626,"*","Peak_43018_Both_DC1_DC2"
"43019","chr18",48031161,48031874,714,"*","Peak_43019_DC2_only"
"43020","chr18",48035147,48035513,367,"*","Peak_43020_DC2_only"
"43021","chr18",48124754,48125184,431,"*","Peak_43021_DC2_only"
"43022","chr18",48136158,48136640,483,"*","Peak_43022_DC2_only"
"43023","chr18",48179086,48179420,335,"*","Peak_43023_DC2_only"
"43024","chr18",48181644,48182029,386,"*","Peak_43024_DC2_only"
"43025","chr18",48230549,48230957,409,"*","Peak_43025_DC1_only"
"43026","chr18",48407575,48407996,422,"*","Peak_43026_DC2_only"
"43027","chr18",48410529,48410813,285,"*","Peak_43027_DC2_only"
"43028","chr18",48475739,48476274,536,"*","Peak_43028_DC2_only"
"43029","chr18",48538487,48538955,469,"*","Peak_43029_Both_DC1_DC2"
"43030","chr18",48539560,48540008,449,"*","Peak_43030_DC2_only"
"43031","chr18",48615560,48616155,596,"*","Peak_43031_DC2_only"
"43032","chr18",48675187,48675733,547,"*","Peak_43032_DC2_only"
"43033","chr18",48709234,48709610,377,"*","Peak_43033_DC2_only"
"43034","chr18",48771391,48771703,313,"*","Peak_43034_DC2_only"
"43035","chr18",48777167,48778396,1230,"*","Peak_43035_DC2_only"
"43036","chr18",48827274,48827829,556,"*","Peak_43036_DC2_only"
"43037","chr18",48828400,48828690,291,"*","Peak_43037_DC2_only"
"43038","chr18",48835066,48835419,354,"*","Peak_43038_DC2_only"
"43039","chr18",48836776,48837071,296,"*","Peak_43039_DC2_only"
"43040","chr18",48851227,48851568,342,"*","Peak_43040_DC2_only"
"43041","chr18",48859774,48861021,1248,"*","Peak_43041_DC2_only"
"43042","chr18",48876266,48876637,372,"*","Peak_43042_DC2_only"
"43043","chr18",48896777,48897372,596,"*","Peak_43043_DC2_only"
"43044","chr18",48914773,48915503,731,"*","Peak_43044_DC2_only"
"43045","chr18",48917541,48918067,527,"*","Peak_43045_DC2_only"
"43046","chr18",48923234,48923782,549,"*","Peak_43046_DC2_only"
"43047","chr18",48924754,48925064,311,"*","Peak_43047_DC2_only"
"43048","chr18",48926939,48927685,747,"*","Peak_43048_DC2_only"
"43049","chr18",48937369,48938055,687,"*","Peak_43049_DC2_only"
"43050","chr18",48944908,48945322,415,"*","Peak_43050_DC2_only"
"43051","chr18",48946452,48946736,285,"*","Peak_43051_DC1_only"
"43052","chr18",48947500,48947848,349,"*","Peak_43052_DC2_only"
"43053","chr18",48952381,48952965,585,"*","Peak_43053_DC2_only"
"43054","chr18",48954715,48955216,502,"*","Peak_43054_DC2_only"
"43055","chr18",48959642,48960453,812,"*","Peak_43055_Both_DC1_DC2"
"43056","chr18",48963520,48963877,358,"*","Peak_43056_DC2_only"
"43057","chr18",48968208,48969272,1065,"*","Peak_43057_Both_DC1_DC2"
"43058","chr18",48974272,48975708,1437,"*","Peak_43058_DC2_only"
"43059","chr18",48999449,48999914,466,"*","Peak_43059_DC2_only"
"43060","chr18",49001745,49002272,528,"*","Peak_43060_DC2_only"
"43061","chr18",49004298,49004599,302,"*","Peak_43061_DC2_only"
"43062","chr18",49021208,49022512,1305,"*","Peak_43062_DC2_only"
"43063","chr18",49045540,49045824,285,"*","Peak_43063_DC2_only"
"43064","chr18",49169057,49169681,625,"*","Peak_43064_DC2_only"
"43065","chr18",49215899,49216522,624,"*","Peak_43065_DC2_only"
"43066","chr18",49447810,49448081,272,"*","Peak_43066_DC1_only"
"43067","chr18",49448414,49448771,358,"*","Peak_43067_DC2_only"
"43068","chr18",49460115,49461084,970,"*","Peak_43068_Both_DC1_DC2"
"43069","chr18",49486617,49488313,1697,"*","Peak_43069_Both_DC1_DC2"
"43070","chr18",49510493,49511096,604,"*","Peak_43070_DC2_only"
"43071","chr18",49519314,49519747,434,"*","Peak_43071_DC2_only"
"43072","chr18",49561306,49561782,477,"*","Peak_43072_DC2_only"
"43073","chr18",49613041,49613475,435,"*","Peak_43073_DC2_only"
"43074","chr18",49697900,49698196,297,"*","Peak_43074_DC2_only"
"43075","chr18",49728316,49728739,424,"*","Peak_43075_DC2_only"
"43076","chr18",49812915,49814496,1582,"*","Peak_43076_Both_DC1_DC2"
"43077","chr18",49858511,49859107,597,"*","Peak_43077_DC2_only"
"43078","chr18",50193472,50194701,1230,"*","Peak_43078_DC2_only"
"43079","chr18",50203660,50204301,642,"*","Peak_43079_Both_DC1_DC2"
"43080","chr18",50265994,50267258,1265,"*","Peak_43080_Both_DC1_DC2"
"43081","chr18",50268160,50268695,536,"*","Peak_43081_Both_DC1_DC2"
"43082","chr18",50281110,50282640,1531,"*","Peak_43082_Both_DC1_DC2"
"43083","chr18",50287416,50288257,842,"*","Peak_43083_Both_DC1_DC2"
"43084","chr18",50297859,50298288,430,"*","Peak_43084_DC2_only"
"43085","chr18",50349300,50349566,267,"*","Peak_43085_DC2_only"
"43086","chr18",50374514,50375388,875,"*","Peak_43086_Both_DC1_DC2"
"43087","chr18",50401097,50401658,562,"*","Peak_43087_DC2_only"
"43088","chr18",50507219,50507573,355,"*","Peak_43088_DC1_only"
"43089","chr18",50645006,50645268,263,"*","Peak_43089_DC1_only"
"43090","chr18",50775646,50776039,394,"*","Peak_43090_DC2_only"
"43091","chr18",50784577,50784937,361,"*","Peak_43091_DC1_only"
"43092","chr18",50819633,50820219,587,"*","Peak_43092_Both_DC1_DC2"
"43093","chr18",50967851,50968603,753,"*","Peak_43093_Both_DC1_DC2"
"43094","chr18",51029895,51030338,444,"*","Peak_43094_Both_DC1_DC2"
"43095","chr18",51031016,51031308,293,"*","Peak_43095_DC2_only"
"43096","chr18",51110260,51110640,381,"*","Peak_43096_DC2_only"
"43097","chr18",51123604,51124018,415,"*","Peak_43097_DC2_only"
"43098","chr18",51168074,51168523,450,"*","Peak_43098_DC1_only"
"43099","chr18",51197912,51198802,891,"*","Peak_43099_Both_DC1_DC2"
"43100","chr18",51402910,51403304,395,"*","Peak_43100_DC2_only"
"43101","chr18",51418154,51418657,504,"*","Peak_43101_Both_DC1_DC2"
"43102","chr18",51522314,51522956,643,"*","Peak_43102_Both_DC1_DC2"
"43103","chr18",51537474,51537784,311,"*","Peak_43103_DC2_only"
"43104","chr18",51621413,51621706,294,"*","Peak_43104_DC2_only"
"43105","chr18",51654795,51655112,318,"*","Peak_43105_DC1_only"
"43106","chr18",51668152,51668469,318,"*","Peak_43106_DC1_only"
"43107","chr18",52083251,52083529,279,"*","Peak_43107_DC2_only"
"43108","chr18",53458984,53459397,414,"*","Peak_43108_Both_DC1_DC2"
"43109","chr18",53511465,53512013,549,"*","Peak_43109_DC2_only"
"43110","chr18",53567430,53567691,262,"*","Peak_43110_DC1_only"
"43111","chr18",53944744,53945152,409,"*","Peak_43111_DC2_only"
"43112","chr18",54223244,54223911,668,"*","Peak_43112_DC2_only"
"43113","chr18",54224592,54225093,502,"*","Peak_43113_Both_DC1_DC2"
"43114","chr18",54246816,54247584,769,"*","Peak_43114_Both_DC1_DC2"
"43115","chr18",54269211,54270821,1611,"*","Peak_43115_Both_DC1_DC2"
"43116","chr18",54280292,54280683,392,"*","Peak_43116_DC2_only"
"43117","chr18",54357454,54358622,1169,"*","Peak_43117_Both_DC1_DC2"
"43118","chr18",54388838,54389159,322,"*","Peak_43118_DC2_only"
"43119","chr18",54529361,54529637,277,"*","Peak_43119_DC2_only"
"43120","chr18",54531326,54532535,1210,"*","Peak_43120_DC2_only"
"43121","chr18",54607498,54607818,321,"*","Peak_43121_DC1_only"
"43122","chr18",54828394,54828910,517,"*","Peak_43122_Both_DC1_DC2"
"43123","chr18",55096284,55096669,386,"*","Peak_43123_DC1_only"
"43124","chr18",55234608,55235005,398,"*","Peak_43124_DC1_only"
"43125","chr18",55265895,55266182,288,"*","Peak_43125_DC1_only"
"43126","chr18",55314917,55315195,279,"*","Peak_43126_DC1_only"
"43127","chr18",55321547,55322657,1111,"*","Peak_43127_DC1_only"
"43128","chr18",55349757,55350156,400,"*","Peak_43128_DC1_only"
"43129","chr18",55352001,55352348,348,"*","Peak_43129_DC2_only"
"43130","chr18",55423942,55424319,378,"*","Peak_43130_DC2_only"
"43131","chr18",55488564,55489444,881,"*","Peak_43131_Both_DC1_DC2"
"43132","chr18",55537457,55538006,550,"*","Peak_43132_DC2_only"
"43133","chr18",55586094,55586417,324,"*","Peak_43133_DC2_only"
"43134","chr18",55589765,55590401,637,"*","Peak_43134_Both_DC1_DC2"
"43135","chr18",55721065,55721473,409,"*","Peak_43135_DC2_only"
"43136","chr18",55779775,55780220,446,"*","Peak_43136_Both_DC1_DC2"
"43137","chr18",55781560,55782100,541,"*","Peak_43137_Both_DC1_DC2"
"43138","chr18",55892982,55893497,516,"*","Peak_43138_DC2_only"
"43139","chr18",56328568,56328839,272,"*","Peak_43139_DC2_only"
"43140","chr18",56358527,56359101,575,"*","Peak_43140_Both_DC1_DC2"
"43141","chr18",56420878,56421404,527,"*","Peak_43141_DC1_only"
"43142","chr18",56563596,56563935,340,"*","Peak_43142_DC1_only"
"43143","chr18",56576827,56577128,302,"*","Peak_43143_DC2_only"
"43144","chr18",56638431,56639217,787,"*","Peak_43144_Both_DC1_DC2"
"43145","chr18",56651090,56651801,712,"*","Peak_43145_Both_DC1_DC2"
"43146","chr18",56873477,56874111,635,"*","Peak_43146_Both_DC1_DC2"
"43147","chr18",57040247,57040517,271,"*","Peak_43147_DC1_only"
"43148","chr18",57062808,57063260,453,"*","Peak_43148_DC2_only"
"43149","chr18",57064211,57065291,1081,"*","Peak_43149_DC2_only"
"43150","chr18",57072106,57072458,353,"*","Peak_43150_DC2_only"
"43151","chr18",57075824,57076556,733,"*","Peak_43151_DC2_only"
"43152","chr18",57121584,57122188,605,"*","Peak_43152_DC1_only"
"43153","chr18",57353634,57354554,921,"*","Peak_43153_Both_DC1_DC2"
"43154","chr18",57427643,57427970,328,"*","Peak_43154_DC1_only"
"43155","chr18",57428197,57428489,293,"*","Peak_43155_DC2_only"
"43156","chr18",57438055,57438362,308,"*","Peak_43156_DC2_only"
"43157","chr18",57440536,57440965,430,"*","Peak_43157_DC2_only"
"43158","chr18",57447051,57447587,537,"*","Peak_43158_Both_DC1_DC2"
"43159","chr18",57586255,57586621,367,"*","Peak_43159_DC2_only"
"43160","chr18",57621342,57622245,904,"*","Peak_43160_Both_DC1_DC2"
"43161","chr18",57629689,57630760,1072,"*","Peak_43161_Both_DC1_DC2"
"43162","chr18",57803217,57804114,898,"*","Peak_43162_Both_DC1_DC2"
"43163","chr18",57970516,57970983,468,"*","Peak_43163_DC2_only"
"43164","chr18",58043477,58043958,482,"*","Peak_43164_DC2_only"
"43165","chr18",58045185,58045690,506,"*","Peak_43165_DC2_only"
"43166","chr18",58095440,58095772,333,"*","Peak_43166_DC2_only"
"43167","chr18",58122065,58122370,306,"*","Peak_43167_DC2_only"
"43168","chr18",58195146,58195670,525,"*","Peak_43168_DC2_only"
"43169","chr18",58255006,58255307,302,"*","Peak_43169_DC1_only"
"43170","chr18",58255373,58255793,421,"*","Peak_43170_DC2_only"
"43171","chr18",58335253,58335532,280,"*","Peak_43171_DC2_only"
"43172","chr18",58388617,58388894,278,"*","Peak_43172_DC2_only"
"43173","chr18",58485585,58485855,271,"*","Peak_43173_DC1_only"
"43174","chr18",58493563,58493969,407,"*","Peak_43174_DC2_only"
"43175","chr18",58512011,58512524,514,"*","Peak_43175_Both_DC1_DC2"
"43176","chr18",58596310,58596747,438,"*","Peak_43176_DC2_only"
"43177","chr18",58670957,58671584,628,"*","Peak_43177_Both_DC1_DC2"
"43178","chr18",58764556,58764995,440,"*","Peak_43178_DC2_only"
"43179","chr18",58784870,58785138,269,"*","Peak_43179_DC2_only"
"43180","chr18",58791236,58791534,299,"*","Peak_43180_DC2_only"
"43181","chr18",58846314,58846764,451,"*","Peak_43181_DC2_only"
"43182","chr18",58847094,58848095,1002,"*","Peak_43182_Both_DC1_DC2"
"43183","chr18",58865757,58866530,774,"*","Peak_43183_DC2_only"
"43184","chr18",58867385,58867868,484,"*","Peak_43184_Both_DC1_DC2"
"43185","chr18",58874470,58874796,327,"*","Peak_43185_DC2_only"
"43186","chr18",58911592,58911967,376,"*","Peak_43186_DC2_only"
"43187","chr18",58987073,58987544,472,"*","Peak_43187_DC1_only"
"43188","chr18",59015386,59015784,399,"*","Peak_43188_DC2_only"
"43189","chr18",59040649,59040926,278,"*","Peak_43189_DC2_only"
"43190","chr18",59047931,59048609,679,"*","Peak_43190_Both_DC1_DC2"
"43191","chr18",59049757,59050067,311,"*","Peak_43191_DC2_only"
"43192","chr18",59055917,59056373,457,"*","Peak_43192_DC2_only"
"43193","chr18",59139448,59140583,1136,"*","Peak_43193_Both_DC1_DC2"
"43194","chr18",59272261,59272651,391,"*","Peak_43194_DC2_only"
"43195","chr18",59273304,59274174,871,"*","Peak_43195_DC2_only"
"43196","chr18",59358838,59359603,766,"*","Peak_43196_Both_DC1_DC2"
"43197","chr18",59402325,59402795,471,"*","Peak_43197_Both_DC1_DC2"
"43198","chr18",59409663,59410012,350,"*","Peak_43198_DC2_only"
"43199","chr18",59681931,59682220,290,"*","Peak_43199_DC2_only"
"43200","chr18",59690446,59690737,292,"*","Peak_43200_DC2_only"
"43201","chr18",59696339,59697140,802,"*","Peak_43201_DC2_only"
"43202","chr18",59697190,59697751,562,"*","Peak_43202_Both_DC1_DC2"
"43203","chr18",59837234,59838156,923,"*","Peak_43203_DC2_only"
"43204","chr18",59862566,59862841,276,"*","Peak_43204_DC2_only"
"43205","chr18",59864059,59864563,505,"*","Peak_43205_Both_DC1_DC2"
"43206","chr18",59888360,59888899,540,"*","Peak_43206_DC2_only"
"43207","chr18",59897931,59898355,425,"*","Peak_43207_DC2_only"
"43208","chr18",59899234,59900515,1282,"*","Peak_43208_Both_DC1_DC2"
"43209","chr18",59904714,59905359,646,"*","Peak_43209_Both_DC1_DC2"
"43210","chr18",59908311,59908606,296,"*","Peak_43210_DC2_only"
"43211","chr18",59909819,59910188,370,"*","Peak_43211_DC2_only"
"43212","chr18",60066579,60067013,435,"*","Peak_43212_DC2_only"
"43213","chr18",60414084,60414507,424,"*","Peak_43213_DC2_only"
"43214","chr18",60447206,60447594,389,"*","Peak_43214_DC2_only"
"43215","chr18",60493107,60493423,317,"*","Peak_43215_DC2_only"
